transaction_id,sender_id,receiver_id,amount,timestamp
TX_008414,ACC_0014,ACC_0269,618.75,2026-01-06 20:14:00
TX_008415,ACC_0015,ACC_0286,622.50,2026-01-06 20:15:00
TX_008416,ACC_0016,ACC_0303,626.25,2026-01-06 20:16:00
TX_008417,ACC_0017,ACC_0320,630.00,2026-01-06 20:17:00
TX_008418,ACC_0018,ACC_0337,633.75,2026-01-06 20:18:00
TX_008419,ACC_0019,ACC_0354,637.50,2026-01-06 20:19:00
TX_008420,ACC_0020,ACC_0371,641.25,2026-01-06 20:20:00
TX_008421,ACC_0021,ACC_0388,645.00,2026-01-06 20:21:00
TX_008422,ACC_0022,ACC_0405,648.75,2026-01-06 20:22:00
TX_008423,ACC_0023,ACC_0422,652.50,2026-01-06 20:23:00
TX_008424,ACC_0024,ACC_0439,656.25,2026-01-06 20:24:00
TX_008425,ACC_0025,ACC_0456,660.00,2026-01-06 20:25:00
TX_008426,ACC_0026,ACC_0473,663.75,2026-01-06 20:26:00
TX_008427,ACC_0027,ACC_0490,667.50,2026-01-06 20:27:00
TX_008428,ACC_0028,ACC_0507,671.25,2026-01-06 20:28:00
TX_008429,ACC_0029,ACC_0524,675.00,2026-01-06 20:29:00
TX_008430,ACC_0030,ACC_0541,678.75,2026-01-06 20:30:00
TX_008431,ACC_0031,ACC_0558,682.50,2026-01-06 20:31:00
TX_008432,ACC_0032,ACC_0575,686.25,2026-01-06 20:32:00
TX_008433,ACC_0033,ACC_0592,690.00,2026-01-06 20:33:00
TX_008434,ACC_0034,ACC_0609,693.75,2026-01-06 20:34:00
TX_008435,ACC_0035,ACC_0626,697.50,2026-01-06 20:35:00
TX_008436,ACC_0036,ACC_0643,701.25,2026-01-06 20:36:00
TX_008437,ACC_0037,ACC_0660,705.00,2026-01-06 20:37:00
TX_008438,ACC_0038,ACC_0677,708.75,2026-01-06 20:38:00
TX_008439,ACC_0039,ACC_0694,712.50,2026-01-06 20:39:00
TX_008440,ACC_0040,ACC_0711,716.25,2026-01-06 20:40:00
TX_008441,ACC_0041,ACC_0728,720.00,2026-01-06 20:41:00
TX_008442,ACC_0042,ACC_0745,723.75,2026-01-06 20:42:00
TX_008443,ACC_0043,ACC_0762,727.50,2026-01-06 20:43:00
TX_008444,ACC_0044,ACC_0779,731.25,2026-01-06 20:44:00
TX_008445,ACC_0045,ACC_0796,735.00,2026-01-06 20:45:00
TX_008446,ACC_0046,ACC_0813,738.75,2026-01-06 20:46:00
TX_008447,ACC_0047,ACC_0830,742.50,2026-01-06 20:47:00
TX_008448,ACC_0048,ACC_0847,746.25,2026-01-06 20:48:00
TX_008449,ACC_0049,ACC_0864,750.00,2026-01-06 20:49:00
TX_008450,ACC_0050,ACC_0881,753.75,2026-01-06 20:50:00
TX_008451,ACC_0051,ACC_0898,757.50,2026-01-06 20:51:00
TX_008452,ACC_0052,ACC_0915,761.25,2026-01-06 20:52:00
TX_008453,ACC_0053,ACC_0932,765.00,2026-01-06 20:53:00
TX_008454,ACC_0054,ACC_0949,768.75,2026-01-06 20:54:00
TX_008455,ACC_0055,ACC_0966,772.50,2026-01-06 20:55:00
TX_008456,ACC_0056,ACC_0983,776.25,2026-01-06 20:56:00
TX_008457,ACC_0057,ACC_1000,780.00,2026-01-06 20:57:00
TX_008458,ACC_0058,ACC_1017,783.75,2026-01-06 20:58:00
TX_008459,ACC_0059,ACC_1034,787.50,2026-01-06 20:59:00
TX_008460,ACC_0060,ACC_1051,791.25,2026-01-06 21:00:00
TX_008461,ACC_0061,ACC_1068,795.00,2026-01-06 21:01:00
TX_008462,ACC_0062,ACC_1085,798.75,2026-01-06 21:02:00
TX_008463,ACC_0063,ACC_1102,802.50,2026-01-06 21:03:00
TX_008464,ACC_0064,ACC_1119,806.25,2026-01-06 21:04:00
TX_008465,ACC_0065,ACC_1136,810.00,2026-01-06 21:05:00
TX_008466,ACC_0066,ACC_1153,813.75,2026-01-06 21:06:00
TX_008467,ACC_0067,ACC_1170,817.50,2026-01-06 21:07:00
TX_008468,ACC_0068,ACC_1187,821.25,2026-01-06 21:08:00
TX_008469,ACC_0069,ACC_0004,825.00,2026-01-06 21:09:00
TX_008470,ACC_0070,ACC_0021,828.75,2026-01-06 21:10:00
TX_008471,ACC_0071,ACC_0038,832.50,2026-01-06 21:11:00
TX_008472,ACC_0072,ACC_0055,836.25,2026-01-06 21:12:00
TX_008473,ACC_0073,ACC_0072,840.00,2026-01-06 21:13:00
TX_008474,ACC_0074,ACC_0089,843.75,2026-01-06 21:14:00
TX_008475,ACC_0075,ACC_0106,847.50,2026-01-06 21:15:00
TX_008476,ACC_0076,ACC_0123,851.25,2026-01-06 21:16:00
TX_008477,ACC_0077,ACC_0140,855.00,2026-01-06 21:17:00
TX_008478,ACC_0078,ACC_0157,858.75,2026-01-06 21:18:00
TX_008479,ACC_0079,ACC_0174,862.50,2026-01-06 21:19:00
TX_008480,ACC_0080,ACC_0191,866.25,2026-01-06 21:20:00
TX_008481,ACC_0081,ACC_0208,870.00,2026-01-06 21:21:00
TX_008482,ACC_0082,ACC_0225,873.75,2026-01-06 21:22:00
TX_008483,ACC_0083,ACC_0242,877.50,2026-01-06 21:23:00
TX_008484,ACC_0084,ACC_0259,881.25,2026-01-06 21:24:00
TX_008485,ACC_0085,ACC_0276,885.00,2026-01-06 21:25:00
TX_008486,ACC_0086,ACC_0293,888.75,2026-01-06 21:26:00
TX_008487,ACC_0087,ACC_0310,892.50,2026-01-06 21:27:00
TX_008488,ACC_0088,ACC_0327,896.25,2026-01-06 21:28:00
TX_008489,ACC_0089,ACC_0344,900.00,2026-01-06 21:29:00
TX_008490,ACC_0090,ACC_0361,903.75,2026-01-06 21:30:00
TX_008491,ACC_0091,ACC_0378,907.50,2026-01-06 21:31:00
TX_008492,ACC_0092,ACC_0395,911.25,2026-01-06 21:32:00
TX_008493,ACC_0093,ACC_0412,915.00,2026-01-06 21:33:00
TX_008494,ACC_0094,ACC_0429,918.75,2026-01-06 21:34:00
TX_008495,ACC_0095,ACC_0446,922.50,2026-01-06 21:35:00
TX_008496,ACC_0096,ACC_0463,926.25,2026-01-06 21:36:00
TX_008497,ACC_0097,ACC_0480,930.00,2026-01-06 21:37:00
TX_008498,ACC_0098,ACC_0497,933.75,2026-01-06 21:38:00
TX_008499,ACC_0099,ACC_0514,937.50,2026-01-06 21:39:00
TX_008500,ACC_0100,ACC_0531,3.75,2026-01-06 21:40:00
TX_008501,ACC_0101,ACC_0548,7.50,2026-01-06 21:41:00
TX_008502,ACC_0102,ACC_0565,11.25,2026-01-06 21:42:00
TX_008503,ACC_0103,ACC_0582,15.00,2026-01-06 21:43:00
TX_008504,ACC_0104,ACC_0599,18.75,2026-01-06 21:44:00
TX_008505,ACC_0105,ACC_0616,22.50,2026-01-06 21:45:00
TX_008506,ACC_0106,ACC_0633,26.25,2026-01-06 21:46:00
TX_008507,ACC_0107,ACC_0650,30.00,2026-01-06 21:47:00
TX_008508,ACC_0108,ACC_0667,33.75,2026-01-06 21:48:00
TX_008509,ACC_0109,ACC_0684,37.50,2026-01-06 21:49:00
TX_008510,ACC_0110,ACC_0701,41.25,2026-01-06 21:50:00
TX_008511,ACC_0111,ACC_0718,45.00,2026-01-06 21:51:00
TX_008512,ACC_0112,ACC_0735,48.75,2026-01-06 21:52:00
TX_008513,ACC_0113,ACC_0752,52.50,2026-01-06 21:53:00
TX_008514,ACC_0114,ACC_0769,56.25,2026-01-06 21:54:00
TX_008515,ACC_0115,ACC_0786,60.00,2026-01-06 21:55:00
TX_008516,ACC_0116,ACC_0803,63.75,2026-01-06 21:56:00
TX_008517,ACC_0117,ACC_0820,67.50,2026-01-06 21:57:00
TX_008518,ACC_0118,ACC_0837,71.25,2026-01-06 21:58:00
TX_008519,ACC_0119,ACC_0854,75.00,2026-01-06 21:59:00
TX_008520,ACC_0120,ACC_0871,78.75,2026-01-06 22:00:00
TX_008521,ACC_0121,ACC_0888,82.50,2026-01-06 22:01:00
TX_008522,ACC_0122,ACC_0905,86.25,2026-01-06 22:02:00
TX_008523,ACC_0123,ACC_0922,90.00,2026-01-06 22:03:00
TX_008524,ACC_0124,ACC_0939,93.75,2026-01-06 22:04:00
TX_008525,ACC_0125,ACC_0956,97.50,2026-01-06 22:05:00
TX_008526,ACC_0126,ACC_0973,101.25,2026-01-06 22:06:00
TX_008527,ACC_0127,ACC_0990,105.00,2026-01-06 22:07:00
TX_008528,ACC_0128,ACC_1007,108.75,2026-01-06 22:08:00
TX_008529,ACC_0129,ACC_1024,112.50,2026-01-06 22:09:00
TX_008530,ACC_0130,ACC_1041,116.25,2026-01-06 22:10:00
TX_008531,ACC_0131,ACC_1058,120.00,2026-01-06 22:11:00
TX_008532,ACC_0132,ACC_1075,123.75,2026-01-06 22:12:00
TX_008533,ACC_0133,ACC_1092,127.50,2026-01-06 22:13:00
TX_008534,ACC_0134,ACC_1109,131.25,2026-01-06 22:14:00
TX_008535,ACC_0135,ACC_1126,135.00,2026-01-06 22:15:00
TX_008536,ACC_0136,ACC_1143,138.75,2026-01-06 22:16:00
TX_008537,ACC_0137,ACC_1160,142.50,2026-01-06 22:17:00
TX_008538,ACC_0138,ACC_1177,146.25,2026-01-06 22:18:00
TX_008539,ACC_0139,ACC_1194,150.00,2026-01-06 22:19:00
TX_008540,ACC_0140,ACC_0011,153.75,2026-01-06 22:20:00
TX_008541,ACC_0141,ACC_0028,157.50,2026-01-06 22:21:00
TX_008542,ACC_0142,ACC_0045,161.25,2026-01-06 22:22:00
TX_008543,ACC_0143,ACC_0062,165.00,2026-01-06 22:23:00
TX_008544,ACC_0144,ACC_0079,168.75,2026-01-06 22:24:00
TX_008545,ACC_0145,ACC_0096,172.50,2026-01-06 22:25:00
TX_008546,ACC_0146,ACC_0113,176.25,2026-01-06 22:26:00
TX_008547,ACC_0147,ACC_0130,180.00,2026-01-06 22:27:00
TX_008548,ACC_0148,ACC_0147,183.75,2026-01-06 22:28:00
TX_008549,ACC_0149,ACC_0164,187.50,2026-01-06 22:29:00
TX_008550,ACC_0150,ACC_0181,191.25,2026-01-06 22:30:00
TX_008551,ACC_0151,ACC_0198,195.00,2026-01-06 22:31:00
TX_008552,ACC_0152,ACC_0215,198.75,2026-01-06 22:32:00
TX_008553,ACC_0153,ACC_0232,202.50,2026-01-06 22:33:00
TX_008554,ACC_0154,ACC_0249,206.25,2026-01-06 22:34:00
TX_008555,ACC_0155,ACC_0266,210.00,2026-01-06 22:35:00
TX_008556,ACC_0156,ACC_0283,213.75,2026-01-06 22:36:00
TX_008557,ACC_0157,ACC_0300,217.50,2026-01-06 22:37:00
TX_008558,ACC_0158,ACC_0317,221.25,2026-01-06 22:38:00
TX_008559,ACC_0159,ACC_0334,225.00,2026-01-06 22:39:00
TX_008560,ACC_0160,ACC_0351,228.75,2026-01-06 22:40:00
TX_008561,ACC_0161,ACC_0368,232.50,2026-01-06 22:41:00
TX_008562,ACC_0162,ACC_0385,236.25,2026-01-06 22:42:00
TX_008563,ACC_0163,ACC_0402,240.00,2026-01-06 22:43:00
TX_008564,ACC_0164,ACC_0419,243.75,2026-01-06 22:44:00
TX_008565,ACC_0165,ACC_0436,247.50,2026-01-06 22:45:00
TX_008566,ACC_0166,ACC_0453,251.25,2026-01-06 22:46:00
TX_008567,ACC_0167,ACC_0470,255.00,2026-01-06 22:47:00
TX_008568,ACC_0168,ACC_0487,258.75,2026-01-06 22:48:00
TX_008569,ACC_0169,ACC_0504,262.50,2026-01-06 22:49:00
TX_008570,ACC_0170,ACC_0521,266.25,2026-01-06 22:50:00
TX_008571,ACC_0171,ACC_0538,270.00,2026-01-06 22:51:00
TX_008572,ACC_0172,ACC_0555,273.75,2026-01-06 22:52:00
TX_008573,ACC_0173,ACC_0572,277.50,2026-01-06 22:53:00
TX_008574,ACC_0174,ACC_0589,281.25,2026-01-06 22:54:00
TX_008575,ACC_0175,ACC_0606,285.00,2026-01-06 22:55:00
TX_008576,ACC_0176,ACC_0623,288.75,2026-01-06 22:56:00
TX_008577,ACC_0177,ACC_0640,292.50,2026-01-06 22:57:00
TX_008578,ACC_0178,ACC_0657,296.25,2026-01-06 22:58:00
TX_008579,ACC_0179,ACC_0674,300.00,2026-01-06 22:59:00
TX_008580,ACC_0180,ACC_0691,303.75,2026-01-06 23:00:00
TX_008581,ACC_0181,ACC_0708,307.50,2026-01-06 23:01:00
TX_008582,ACC_0182,ACC_0725,311.25,2026-01-06 23:02:00
TX_008583,ACC_0183,ACC_0742,315.00,2026-01-06 23:03:00
TX_008584,ACC_0184,ACC_0759,318.75,2026-01-06 23:04:00
TX_008585,ACC_0185,ACC_0776,322.50,2026-01-06 23:05:00
TX_008586,ACC_0186,ACC_0793,326.25,2026-01-06 23:06:00
TX_008587,ACC_0187,ACC_0810,330.00,2026-01-06 23:07:00
TX_008588,ACC_0188,ACC_0827,333.75,2026-01-06 23:08:00
TX_008589,ACC_0189,ACC_0844,337.50,2026-01-06 23:09:00
TX_008590,ACC_0190,ACC_0861,341.25,2026-01-06 23:10:00
TX_008591,ACC_0191,ACC_0878,345.00,2026-01-06 23:11:00
TX_008592,ACC_0192,ACC_0895,348.75,2026-01-06 23:12:00
TX_008593,ACC_0193,ACC_0912,352.50,2026-01-06 23:13:00
TX_008594,ACC_0194,ACC_0929,356.25,2026-01-06 23:14:00
TX_008595,ACC_0195,ACC_0946,360.00,2026-01-06 23:15:00
TX_008596,ACC_0196,ACC_0963,363.75,2026-01-06 23:16:00
TX_008597,ACC_0197,ACC_0980,367.50,2026-01-06 23:17:00
TX_008598,ACC_0198,ACC_0997,371.25,2026-01-06 23:18:00
TX_008599,ACC_0199,ACC_1014,375.00,2026-01-06 23:19:00
TX_008600,ACC_0200,ACC_1031,378.75,2026-01-06 23:20:00
TX_008601,ACC_0201,ACC_1048,382.50,2026-01-06 23:21:00
TX_008602,ACC_0202,ACC_1065,386.25,2026-01-06 23:22:00
TX_008603,ACC_0203,ACC_1082,390.00,2026-01-06 23:23:00
TX_008604,ACC_0204,ACC_1099,393.75,2026-01-06 23:24:00
TX_008605,ACC_0205,ACC_1116,397.50,2026-01-06 23:25:00
TX_008606,ACC_0206,ACC_1133,401.25,2026-01-06 23:26:00
TX_008607,ACC_0207,ACC_1150,405.00,2026-01-06 23:27:00
TX_008608,ACC_0208,ACC_1167,408.75,2026-01-06 23:28:00
TX_008609,ACC_0209,ACC_1184,412.50,2026-01-06 23:29:00
TX_008610,ACC_0210,ACC_0001,416.25,2026-01-06 23:30:00
TX_008611,ACC_0211,ACC_0018,420.00,2026-01-06 23:31:00
TX_008612,ACC_0212,ACC_0035,423.75,2026-01-06 23:32:00
TX_008613,ACC_0213,ACC_0052,427.50,2026-01-06 23:33:00
TX_008614,ACC_0214,ACC_0069,431.25,2026-01-06 23:34:00
TX_008615,ACC_0215,ACC_0086,435.00,2026-01-06 23:35:00
TX_008616,ACC_0216,ACC_0103,438.75,2026-01-06 23:36:00
TX_008617,ACC_0217,ACC_0120,442.50,2026-01-06 23:37:00
TX_008618,ACC_0218,ACC_0137,446.25,2026-01-06 23:38:00
TX_008619,ACC_0219,ACC_0154,450.00,2026-01-06 23:39:00
TX_008620,ACC_0220,ACC_0171,453.75,2026-01-06 23:40:00
TX_008621,ACC_0221,ACC_0188,457.50,2026-01-06 23:41:00
TX_008622,ACC_0222,ACC_0205,461.25,2026-01-06 23:42:00
TX_008623,ACC_0223,ACC_0222,465.00,2026-01-06 23:43:00
TX_008624,ACC_0224,ACC_0239,468.75,2026-01-06 23:44:00
TX_008625,ACC_0225,ACC_0256,472.50,2026-01-06 23:45:00
TX_008626,ACC_0226,ACC_0273,476.25,2026-01-06 23:46:00
TX_008627,ACC_0227,ACC_0290,480.00,2026-01-06 23:47:00
TX_008628,ACC_0228,ACC_0307,483.75,2026-01-06 23:48:00
TX_008629,ACC_0229,ACC_0324,487.50,2026-01-06 23:49:00
TX_008630,ACC_0230,ACC_0341,491.25,2026-01-06 23:50:00
TX_008631,ACC_0231,ACC_0358,495.00,2026-01-06 23:51:00
TX_008632,ACC_0232,ACC_0375,498.75,2026-01-06 23:52:00
TX_008633,ACC_0233,ACC_0392,502.50,2026-01-06 23:53:00
TX_008634,ACC_0234,ACC_0409,506.25,2026-01-06 23:54:00
TX_008635,ACC_0235,ACC_0426,510.00,2026-01-06 23:55:00
TX_008636,ACC_0236,ACC_0443,513.75,2026-01-06 23:56:00
TX_008637,ACC_0237,ACC_0460,517.50,2026-01-06 23:57:00
TX_008638,ACC_0238,ACC_0477,521.25,2026-01-06 23:58:00
TX_008639,ACC_0239,ACC_0494,525.00,2026-01-06 23:59:00
TX_008640,ACC_0240,ACC_0511,528.75,2026-01-07 00:00:00
TX_008641,ACC_0241,ACC_0528,532.50,2026-01-07 00:01:00
TX_008642,ACC_0242,ACC_0545,536.25,2026-01-07 00:02:00
TX_008643,ACC_0243,ACC_0562,540.00,2026-01-07 00:03:00
TX_008644,ACC_0244,ACC_0579,543.75,2026-01-07 00:04:00
TX_008645,ACC_0245,ACC_0596,547.50,2026-01-07 00:05:00
TX_008646,ACC_0246,ACC_0613,551.25,2026-01-07 00:06:00
TX_008647,ACC_0247,ACC_0630,555.00,2026-01-07 00:07:00
TX_008648,ACC_0248,ACC_0647,558.75,2026-01-07 00:08:00
TX_008649,ACC_0249,ACC_0664,562.50,2026-01-07 00:09:00
TX_008650,ACC_0250,ACC_0681,566.25,2026-01-07 00:10:00
TX_008651,ACC_0251,ACC_0698,570.00,2026-01-07 00:11:00
TX_008652,ACC_0252,ACC_0715,573.75,2026-01-07 00:12:00
TX_008653,ACC_0253,ACC_0732,577.50,2026-01-07 00:13:00
TX_008654,ACC_0254,ACC_0749,581.25,2026-01-07 00:14:00
TX_008655,ACC_0255,ACC_0766,585.00,2026-01-07 00:15:00
TX_008656,ACC_0256,ACC_0783,588.75,2026-01-07 00:16:00
TX_008657,ACC_0257,ACC_0800,592.50,2026-01-07 00:17:00
TX_008658,ACC_0258,ACC_0817,596.25,2026-01-07 00:18:00
TX_008659,ACC_0259,ACC_0834,600.00,2026-01-07 00:19:00
TX_008660,ACC_0260,ACC_0851,603.75,2026-01-07 00:20:00
TX_008661,ACC_0261,ACC_0868,607.50,2026-01-07 00:21:00
TX_008662,ACC_0262,ACC_0885,611.25,2026-01-07 00:22:00
TX_008663,ACC_0263,ACC_0902,615.00,2026-01-07 00:23:00
TX_008664,ACC_0264,ACC_0919,618.75,2026-01-07 00:24:00
TX_008665,ACC_0265,ACC_0936,622.50,2026-01-07 00:25:00
TX_008666,ACC_0266,ACC_0953,626.25,2026-01-07 00:26:00
TX_008667,ACC_0267,ACC_0970,630.00,2026-01-07 00:27:00
TX_008668,ACC_0268,ACC_0987,633.75,2026-01-07 00:28:00
TX_008669,ACC_0269,ACC_1004,637.50,2026-01-07 00:29:00
TX_008670,ACC_0270,ACC_1021,641.25,2026-01-07 00:30:00
TX_008671,ACC_0271,ACC_1038,645.00,2026-01-07 00:31:00
TX_008672,ACC_0272,ACC_1055,648.75,2026-01-07 00:32:00
TX_008673,ACC_0273,ACC_1072,652.50,2026-01-07 00:33:00
TX_008674,ACC_0274,ACC_1089,656.25,2026-01-07 00:34:00
TX_008675,ACC_0275,ACC_1106,660.00,2026-01-07 00:35:00
TX_008676,ACC_0276,ACC_1123,663.75,2026-01-07 00:36:00
TX_008677,ACC_0277,ACC_1140,667.50,2026-01-07 00:37:00
TX_008678,ACC_0278,ACC_1157,671.25,2026-01-07 00:38:00
TX_008679,ACC_0279,ACC_1174,675.00,2026-01-07 00:39:00
TX_008680,ACC_0280,ACC_1191,678.75,2026-01-07 00:40:00
TX_008681,ACC_0281,ACC_0008,682.50,2026-01-07 00:41:00
TX_008682,ACC_0282,ACC_0025,686.25,2026-01-07 00:42:00
TX_008683,ACC_0283,ACC_0042,690.00,2026-01-07 00:43:00
TX_008684,ACC_0284,ACC_0059,693.75,2026-01-07 00:44:00
TX_008685,ACC_0285,ACC_0076,697.50,2026-01-07 00:45:00
TX_008686,ACC_0286,ACC_0093,701.25,2026-01-07 00:46:00
TX_008687,ACC_0287,ACC_0110,705.00,2026-01-07 00:47:00
TX_008688,ACC_0288,ACC_0127,708.75,2026-01-07 00:48:00
TX_008689,ACC_0289,ACC_0144,712.50,2026-01-07 00:49:00
TX_008690,ACC_0290,ACC_0161,716.25,2026-01-07 00:50:00
TX_008691,ACC_0291,ACC_0178,720.00,2026-01-07 00:51:00
TX_008692,ACC_0292,ACC_0195,723.75,2026-01-07 00:52:00
TX_008693,ACC_0293,ACC_0212,727.50,2026-01-07 00:53:00
TX_008694,ACC_0294,ACC_0229,731.25,2026-01-07 00:54:00
TX_008695,ACC_0295,ACC_0246,735.00,2026-01-07 00:55:00
TX_008696,ACC_0296,ACC_0263,738.75,2026-01-07 00:56:00
TX_008697,ACC_0297,ACC_0280,742.50,2026-01-07 00:57:00
TX_008698,ACC_0298,ACC_0297,746.25,2026-01-07 00:58:00
TX_008699,ACC_0299,ACC_0314,750.00,2026-01-07 00:59:00
TX_008700,ACC_0300,ACC_0331,753.75,2026-01-07 01:00:00
TX_008701,ACC_0301,ACC_0348,757.50,2026-01-07 01:01:00
TX_008702,ACC_0302,ACC_0365,761.25,2026-01-07 01:02:00
TX_008703,ACC_0303,ACC_0382,765.00,2026-01-07 01:03:00
TX_008704,ACC_0304,ACC_0399,768.75,2026-01-07 01:04:00
TX_008705,ACC_0305,ACC_0416,772.50,2026-01-07 01:05:00
TX_008706,ACC_0306,ACC_0433,776.25,2026-01-07 01:06:00
TX_008707,ACC_0307,ACC_0450,780.00,2026-01-07 01:07:00
TX_008708,ACC_0308,ACC_0467,783.75,2026-01-07 01:08:00
TX_008709,ACC_0309,ACC_0484,787.50,2026-01-07 01:09:00
TX_008710,ACC_0310,ACC_0501,791.25,2026-01-07 01:10:00
TX_008711,ACC_0311,ACC_0518,795.00,2026-01-07 01:11:00
TX_008712,ACC_0312,ACC_0535,798.75,2026-01-07 01:12:00
TX_008713,ACC_0313,ACC_0552,802.50,2026-01-07 01:13:00
TX_008714,ACC_0314,ACC_0569,806.25,2026-01-07 01:14:00
TX_008715,ACC_0315,ACC_0586,810.00,2026-01-07 01:15:00
TX_008716,ACC_0316,ACC_0603,813.75,2026-01-07 01:16:00
TX_008717,ACC_0317,ACC_0620,817.50,2026-01-07 01:17:00
TX_008718,ACC_0318,ACC_0637,821.25,2026-01-07 01:18:00
TX_008719,ACC_0319,ACC_0654,825.00,2026-01-07 01:19:00
TX_008720,ACC_0320,ACC_0671,828.75,2026-01-07 01:20:00
TX_008721,ACC_0321,ACC_0688,832.50,2026-01-07 01:21:00
TX_008722,ACC_0322,ACC_0705,836.25,2026-01-07 01:22:00
TX_008723,ACC_0323,ACC_0722,840.00,2026-01-07 01:23:00
TX_008724,ACC_0324,ACC_0739,843.75,2026-01-07 01:24:00
TX_008725,ACC_0325,ACC_0756,847.50,2026-01-07 01:25:00
TX_008726,ACC_0326,ACC_0773,851.25,2026-01-07 01:26:00
TX_008727,ACC_0327,ACC_0790,855.00,2026-01-07 01:27:00
TX_008728,ACC_0328,ACC_0807,858.75,2026-01-07 01:28:00
TX_008729,ACC_0329,ACC_0824,862.50,2026-01-07 01:29:00
TX_008730,ACC_0330,ACC_0841,866.25,2026-01-07 01:30:00
TX_008731,ACC_0331,ACC_0858,870.00,2026-01-07 01:31:00
TX_008732,ACC_0332,ACC_0875,873.75,2026-01-07 01:32:00
TX_008733,ACC_0333,ACC_0892,877.50,2026-01-07 01:33:00
TX_008734,ACC_0334,ACC_0909,881.25,2026-01-07 01:34:00
TX_008735,ACC_0335,ACC_0926,885.00,2026-01-07 01:35:00
TX_008736,ACC_0336,ACC_0943,888.75,2026-01-07 01:36:00
TX_008737,ACC_0337,ACC_0960,892.50,2026-01-07 01:37:00
TX_008738,ACC_0338,ACC_0977,896.25,2026-01-07 01:38:00
TX_008739,ACC_0339,ACC_0994,900.00,2026-01-07 01:39:00
TX_008740,ACC_0340,ACC_1011,903.75,2026-01-07 01:40:00
TX_008741,ACC_0341,ACC_1028,907.50,2026-01-07 01:41:00
TX_008742,ACC_0342,ACC_1045,911.25,2026-01-07 01:42:00
TX_008743,ACC_0343,ACC_1062,915.00,2026-01-07 01:43:00
TX_008744,ACC_0344,ACC_1079,918.75,2026-01-07 01:44:00
TX_008745,ACC_0345,ACC_1096,922.50,2026-01-07 01:45:00
TX_008746,ACC_0346,ACC_1113,926.25,2026-01-07 01:46:00
TX_008747,ACC_0347,ACC_1130,930.00,2026-01-07 01:47:00
TX_008748,ACC_0348,ACC_1147,933.75,2026-01-07 01:48:00
TX_008749,ACC_0349,ACC_1164,937.50,2026-01-07 01:49:00
TX_008750,ACC_0350,ACC_1181,3.75,2026-01-07 01:50:00
TX_008751,ACC_0351,ACC_1198,7.50,2026-01-07 01:51:00
TX_008752,ACC_0352,ACC_0015,11.25,2026-01-07 01:52:00
TX_008753,ACC_0353,ACC_0032,15.00,2026-01-07 01:53:00
TX_008754,ACC_0354,ACC_0049,18.75,2026-01-07 01:54:00
TX_008755,ACC_0355,ACC_0066,22.50,2026-01-07 01:55:00
TX_008756,ACC_0356,ACC_0083,26.25,2026-01-07 01:56:00
TX_008757,ACC_0357,ACC_0100,30.00,2026-01-07 01:57:00
TX_008758,ACC_0358,ACC_0117,33.75,2026-01-07 01:58:00
TX_008759,ACC_0359,ACC_0134,37.50,2026-01-07 01:59:00
TX_008760,ACC_0360,ACC_0151,41.25,2026-01-07 02:00:00
TX_008761,ACC_0361,ACC_0168,45.00,2026-01-07 02:01:00
TX_008762,ACC_0362,ACC_0185,48.75,2026-01-07 02:02:00
TX_008763,ACC_0363,ACC_0202,52.50,2026-01-07 02:03:00
TX_008764,ACC_0364,ACC_0219,56.25,2026-01-07 02:04:00
TX_008765,ACC_0365,ACC_0236,60.00,2026-01-07 02:05:00
TX_008766,ACC_0366,ACC_0253,63.75,2026-01-07 02:06:00
TX_008767,ACC_0367,ACC_0270,67.50,2026-01-07 02:07:00
TX_008768,ACC_0368,ACC_0287,71.25,2026-01-07 02:08:00
TX_008769,ACC_0369,ACC_0304,75.00,2026-01-07 02:09:00
TX_008770,ACC_0370,ACC_0321,78.75,2026-01-07 02:10:00
TX_008771,ACC_0371,ACC_0338,82.50,2026-01-07 02:11:00
TX_008772,ACC_0372,ACC_0355,86.25,2026-01-07 02:12:00
TX_008773,ACC_0373,ACC_0372,90.00,2026-01-07 02:13:00
TX_008774,ACC_0374,ACC_0389,93.75,2026-01-07 02:14:00
TX_008775,ACC_0375,ACC_0406,97.50,2026-01-07 02:15:00
TX_008776,ACC_0376,ACC_0423,101.25,2026-01-07 02:16:00
TX_008777,ACC_0377,ACC_0440,105.00,2026-01-07 02:17:00
TX_008778,ACC_0378,ACC_0457,108.75,2026-01-07 02:18:00
TX_008779,ACC_0379,ACC_0474,112.50,2026-01-07 02:19:00
TX_008780,ACC_0380,ACC_0491,116.25,2026-01-07 02:20:00
TX_008781,ACC_0381,ACC_0508,120.00,2026-01-07 02:21:00
TX_008782,ACC_0382,ACC_0525,123.75,2026-01-07 02:22:00
TX_008783,ACC_0383,ACC_0542,127.50,2026-01-07 02:23:00
TX_008784,ACC_0384,ACC_0559,131.25,2026-01-07 02:24:00
TX_008785,ACC_0385,ACC_0576,135.00,2026-01-07 02:25:00
TX_008786,ACC_0386,ACC_0593,138.75,2026-01-07 02:26:00
TX_008787,ACC_0387,ACC_0610,142.50,2026-01-07 02:27:00
TX_008788,ACC_0388,ACC_0627,146.25,2026-01-07 02:28:00
TX_008789,ACC_0389,ACC_0644,150.00,2026-01-07 02:29:00
TX_008790,ACC_0390,ACC_0661,153.75,2026-01-07 02:30:00
